State,District ,Crop,Crop_Year,Season,Area ,Production,Yield
Karnataka,BANGALORE RURAL,Potato,2015,Kharif     ,384,1542,4.02
Karnataka,BANGALORE RURAL,Potato,2015,Rabi       ,100,1506,15.06
Karnataka,BANGALORE RURAL,Potato,2015,Summer     ,4,66,16.5
Karnataka,BANGALORE RURAL,Potato,2016,Kharif     ,125,1228,9.82
Karnataka,BANGALORE RURAL,Potato,2016,Rabi       ,152,2102,13.83
Karnataka,BANGALORE RURAL,Potato,2016,Summer     ,43,680,15.81
Karnataka,BANGALORE RURAL,Potato,2017,Kharif     ,90,868,9.64
Karnataka,BANGALORE RURAL,Potato,2017,Rabi       ,110,2058,18.71
Karnataka,BANGALORE RURAL,Potato,2017,Summer     ,3,46,15.33
Karnataka,BANGALORE RURAL,Potato,2018,Kharif     ,194,1536,7.92
Karnataka,BANGALORE RURAL,Potato,2018,Rabi       ,43,652,15.16
Karnataka,BANGALORE RURAL,Potato,2018,Summer     ,31,504,16.26
Karnataka,BANGALORE RURAL,Potato,2019,Kharif     ,63,442,7.02
Karnataka,BANGALORE RURAL,Potato,2019,Rabi       ,217,3361,15.49
Karnataka,BANGALORE RURAL,Potato,2019,Summer     ,7,113,16.14
Karnataka,BANGALORE RURAL,Ragi,1998,Kharif     ,145038,242901,1.67
Karnataka,BANGALORE RURAL,Ragi,1998,Rabi       ,216,314,1.45
Karnataka,BANGALORE RURAL,Ragi,1998,Summer     ,1754,3946,2.25
Karnataka,BANGALORE RURAL,Ragi,1999,Kharif     ,147095,302839,2.06
Karnataka,BANGALORE RURAL,Ragi,1999,Rabi       ,432,560,1.3
Karnataka,BANGALORE RURAL,Ragi,1999,Summer     ,2431,4859,2
Karnataka,BANGALORE RURAL,Ragi,2000,Kharif     ,145995,301161,2.06
Karnataka,BANGALORE RURAL,Ragi,2000,Rabi       ,282,438,1.55
Karnataka,BANGALORE RURAL,Ragi,2000,Summer     ,1469,2853,1.94
Karnataka,BANGALORE RURAL,Ragi,2001,Kharif     ,146131,283423,1.94
Karnataka,BANGALORE RURAL,Ragi,2001,Rabi       ,168,230,1.37
Karnataka,BANGALORE RURAL,Ragi,2001,Summer     ,645,1137,1.76
Karnataka,BANGALORE RURAL,Ragi,2002,Kharif     ,105139,97923,0.93
Karnataka,BANGALORE RURAL,Ragi,2002,Rabi       ,427,671,1.57
Karnataka,BANGALORE RURAL,Ragi,2002,Summer     ,426,489,1.15
Karnataka,BANGALORE RURAL,Ragi,2003,Kharif     ,134499,253694,1.89
Karnataka,BANGALORE RURAL,Ragi,2003,Rabi       ,245,225,0.92
Karnataka,BANGALORE RURAL,Ragi,2003,Summer     ,449,534,1.19
Karnataka,BANGALORE RURAL,Ragi,2004,Kharif     ,135894,346941,2.55
Karnataka,BANGALORE RURAL,Ragi,2004,Rabi       ,145,238,1.64
Karnataka,BANGALORE RURAL,Ragi,2004,Summer     ,521,830,1.59
Karnataka,BANGALORE RURAL,Ragi,2005,Kharif     ,138892,287063,2.07
Karnataka,BANGALORE RURAL,Ragi,2005,Rabi       ,150,436,2.91
Karnataka,BANGALORE RURAL,Ragi,2005,Summer     ,508,1109,2.18
Karnataka,BANGALORE RURAL,Ragi,2006,Kharif     ,89257,101013,1.13
Karnataka,BANGALORE RURAL,Ragi,2006,Rabi       ,257,513,2
Karnataka,BANGALORE RURAL,Ragi,2006,Summer     ,255,542,2.13
Karnataka,BANGALORE RURAL,Ragi,2007,Kharif     ,47641,110869,2.33
Karnataka,BANGALORE RURAL,Ragi,2007,Rabi       ,108,234,2.17
Karnataka,BANGALORE RURAL,Ragi,2007,Summer     ,139,289,2.08
Karnataka,BANGALORE RURAL,Ragi,2008,Kharif     ,43788,100903,2.3
Karnataka,BANGALORE RURAL,Ragi,2008,Rabi       ,211,441,2.09
Karnataka,BANGALORE RURAL,Ragi,2008,Summer     ,217,432,1.99
Karnataka,BANGALORE RURAL,Ragi,2009,Kharif     ,41469,91892,2.22
Karnataka,BANGALORE RURAL,Ragi,2009,Rabi       ,143,335,2.34
Karnataka,BANGALORE RURAL,Ragi,2009,Summer     ,143,268,1.87
Karnataka,BANGALORE RURAL,Ragi,2010,Kharif     ,43927,115210,2.62
Karnataka,BANGALORE RURAL,Ragi,2010,Rabi       ,203,421,2.07
Karnataka,BANGALORE RURAL,Ragi,2010,Summer     ,117,229,1.96
Karnataka,BANGALORE RURAL,Ragi,2011,Kharif     ,42716,100336,2.35
Karnataka,BANGALORE RURAL,Ragi,2011,Rabi       ,155,312,2.01
Karnataka,BANGALORE RURAL,Ragi,2011,Summer     ,103,198,1.92
Karnataka,BANGALORE RURAL,Ragi,2012,Kharif     ,39812,92776,2.33
Karnataka,BANGALORE RURAL,Ragi,2012,Rabi       ,123,177,1.44
Karnataka,BANGALORE RURAL,Ragi,2012,Summer     ,91,136,1.49
Karnataka,BANGALORE RURAL,Ragi,2013,Kharif     ,40329,103750,2.57
Karnataka,BANGALORE RURAL,Ragi,2013,Rabi       ,177,258,1.46
Karnataka,BANGALORE RURAL,Ragi,2013,Summer     ,36,71,1.97
Karnataka,BANGALORE RURAL,Ragi,2014,Kharif     ,35844,91940,2.57
Karnataka,BANGALORE RURAL,Ragi,2014,Rabi       ,76,123,1.62
Karnataka,BANGALORE RURAL,Ragi,2014,Summer     ,42,75,1.79
Karnataka,BANGALORE RURAL,Ragi,2015,Kharif     ,38725,78838,2.04
Karnataka,BANGALORE RURAL,Ragi,2015,Rabi       ,111,187,1.68
Karnataka,BANGALORE RURAL,Ragi,2015,Summer     ,48,82,1.71
Karnataka,BANGALORE RURAL,Ragi,2016,Kharif     ,36115,43573,1.21
Karnataka,BANGALORE RURAL,Ragi,2016,Rabi       ,188,195,1.04
Karnataka,BANGALORE RURAL,Ragi,2016,Summer     ,160,289,1.81
Karnataka,BANGALORE RURAL,Ragi,2017,Kharif     ,37019,93125,2.52
Karnataka,BANGALORE RURAL,Ragi,2017,Rabi       ,105,168,1.6
Karnataka,BANGALORE RURAL,Ragi,2017,Summer     ,39,68,1.74
Karnataka,BANGALORE RURAL,Ragi,2018,Kharif     ,42163,69255,1.64
Karnataka,BANGALORE RURAL,Ragi,2018,Rabi       ,141,196,1.39
Karnataka,BANGALORE RURAL,Ragi,2018,Summer     ,40,72,1.8
Karnataka,BANGALORE RURAL,Ragi,2019,Kharif     ,46494,101280,2.18
Karnataka,BANGALORE RURAL,Ragi,2019,Rabi       ,159,225,1.42
Karnataka,BANGALORE RURAL,Ragi,2019,Summer     ,32,57,1.78
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,1998,Kharif     ,1270,412,0.32
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,1999,Rabi       ,1402,455,0.32
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2000,Rabi       ,1475,479,0.32
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2001,Rabi       ,1766,573,0.32
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2002,Rabi       ,957,311,0.32
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2003,Rabi       ,1377,447,0.32
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2004,Rabi       ,1405,456,0.32
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2005,Rabi       ,1566,509,0.33
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2006,Kharif     ,1129,367,0.33
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2007,Kharif     ,567,268,0.47
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2008,Rabi       ,690,327,0.47
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2009,Rabi       ,645,188,0.29
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2010,Rabi       ,630,229,0.36
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2011,Rabi       ,609,237,0.39
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2012,Kharif     ,425,165,0.39
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2013,Kharif     ,554,225,0.41
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2014,Kharif     ,311,52,0.17
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2015,Kharif     ,240,47,0.2
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2016,Kharif     ,179,28,0.16
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2017,Kharif     ,225,32,0.14
Karnataka,BANGALORE RURAL,Rapeseed &Mustard,2019,Kharif     ,4,1,0.25
Karnataka,BANGALORE RURAL,Rice,1997,Kharif     ,11240,26256,2.34
Karnataka,BANGALORE RURAL,Rice,1997,Rabi       ,195,422,2.16
Karnataka,BANGALORE RURAL,Rice,1997,Summer     ,4350,12398,2.85
Karnataka,BANGALORE RURAL,Rice,1998,Kharif     ,14305,39567,2.77
Karnataka,BANGALORE RURAL,Rice,1998,Summer     ,6662,21506,3.23
Karnataka,BANGALORE RURAL,Rice,1999,Kharif     ,11541,32410,2.81
Karnataka,BANGALORE RURAL,Rice,1999,Rabi       ,812,1729,2.13
Karnataka,BANGALORE RURAL,Rice,1999,Summer     ,7949,21764,2.74
Karnataka,BANGALORE RURAL,Rice,2000,Kharif     ,14828,37089,2.5
Karnataka,BANGALORE RURAL,Rice,2000,Rabi       ,715,1532,2.14
Karnataka,BANGALORE RURAL,Rice,2000,Summer     ,6887,18490,2.68
Karnataka,BANGALORE RURAL,Rice,2001,Kharif     ,11067,28322,2.56
Karnataka,BANGALORE RURAL,Rice,2001,Rabi       ,169,324,1.92
Karnataka,BANGALORE RURAL,Rice,2001,Summer     ,3073,7891,2.57
Karnataka,BANGALORE RURAL,Rice,2002,Kharif     ,5722,12953,2.26
Karnataka,BANGALORE RURAL,Rice,2002,Rabi       ,32,67,2.09
Karnataka,BANGALORE RURAL,Rice,2002,Summer     ,431,1192,2.77
Karnataka,BANGALORE RURAL,Rice,2003,Kharif     ,5850,13878,2.37
Karnataka,BANGALORE RURAL,Rice,2003,Rabi       ,240,711,2.96
Karnataka,BANGALORE RURAL,Rice,2003,Summer     ,481,1920,3.99
Karnataka,BANGALORE RURAL,Rice,2004,Kharif     ,8568,23768,2.77
Karnataka,BANGALORE RURAL,Rice,2004,Rabi       ,5,17,3.4
Karnataka,BANGALORE RURAL,Rice,2004,Summer     ,800,3579,4.47
Karnataka,BANGALORE RURAL,Rice,2005,Kharif     ,9729,22181,2.28
Karnataka,BANGALORE RURAL,Rice,2005,Rabi       ,18,40,2.22
Karnataka,BANGALORE RURAL,Rice,2005,Summer     ,2094,6511,3.11
Karnataka,BANGALORE RURAL,Rice,2006,Kharif     ,7340,14919,2.03
Karnataka,BANGALORE RURAL,Rice,2006,Rabi       ,13,30,2.31
Karnataka,BANGALORE RURAL,Rice,2006,Summer     ,706,545,0.77
Karnataka,BANGALORE RURAL,Rice,2007,Kharif     ,1990,5928,2.98
Karnataka,BANGALORE RURAL,Rice,2007,Rabi       ,16,35,2.19
Karnataka,BANGALORE RURAL,Rice,2007,Summer     ,100,305,3.05
Karnataka,BANGALORE RURAL,Rice,2008,Kharif     ,1782,7753,4.35
Karnataka,BANGALORE RURAL,Rice,2008,Rabi       ,12,26,2.17
Karnataka,BANGALORE RURAL,Rice,2008,Summer     ,439,1326,3.02
Karnataka,BANGALORE RURAL,Rice,2009,Kharif     ,1525,6751,4.43
Karnataka,BANGALORE RURAL,Rice,2009,Rabi       ,3,7,2.33
Karnataka,BANGALORE RURAL,Rice,2009,Summer     ,139,425,3.06
Karnataka,BANGALORE RURAL,Rice,2010,Kharif     ,1531,4486,2.93
Karnataka,BANGALORE RURAL,Rice,2010,Summer     ,155,501,3.23
Karnataka,BANGALORE RURAL,Rice,2011,Kharif     ,1460,4836,3.31
Karnataka,BANGALORE RURAL,Rice,2011,Summer     ,153,521,3.41
Karnataka,BANGALORE RURAL,Rice,2012,Kharif     ,963,2796,2.9
Karnataka,BANGALORE RURAL,Rice,2012,Rabi       ,1,2,2
Karnataka,BANGALORE RURAL,Rice,2012,Summer     ,13,41,3.15
Karnataka,BANGALORE RURAL,Rice,2013,Kharif     ,685,2197,3.21
Karnataka,BANGALORE RURAL,Rice,2013,Summer     ,137,463,3.38
Karnataka,BANGALORE RURAL,Rice,2014,Kharif     ,598,2093,3.5
Karnataka,BANGALORE RURAL,Rice,2014,Summer     ,49,150,3.06
Karnataka,BANGALORE RURAL,Rice,2015,Kharif     ,704,1853,2.63
Karnataka,BANGALORE RURAL,Rice,2015,Summer     ,32,95,2.97
Karnataka,BANGALORE RURAL,Rice,2016,Kharif     ,540,1413,2.62
Karnataka,BANGALORE RURAL,Rice,2016,Rabi       ,1,3,3
Karnataka,BANGALORE RURAL,Rice,2016,Summer     ,48,138,2.88
Karnataka,BANGALORE RURAL,Rice,2017,Kharif     ,532,1510,2.84
Karnataka,BANGALORE RURAL,Rice,2017,Summer     ,144,450,3.13
Karnataka,BANGALORE RURAL,Rice,2018,Kharif     ,186,553,2.97
Karnataka,BANGALORE RURAL,Rice,2018,Summer     ,79,253,3.2
Karnataka,BANGALORE RURAL,Rice,2019,Kharif     ,141,410,2.91
Karnataka,BANGALORE RURAL,Rice,2019,Summer     ,65,197,3.03
Karnataka,BANGALORE RURAL,Safflower,2018,Rabi       ,1,1,1
Karnataka,BANGALORE RURAL,Safflower,2019,Rabi       ,1,1,1
Karnataka,BANGALORE RURAL,Sannhamp,2019,Whole Year ,2,1,0.5
Karnataka,BANGALORE RURAL,Sesamum,1998,Kharif     ,1245,504,0.4
Karnataka,BANGALORE RURAL,Sesamum,1999,Kharif     ,2576,1451,0.56
Karnataka,BANGALORE RURAL,Sesamum,2000,Kharif     ,2154,1441,0.67
Karnataka,BANGALORE RURAL,Sesamum,2001,Kharif     ,2668,986,0.37
Karnataka,BANGALORE RURAL,Sesamum,2002,Kharif     ,139,46,0.33
Karnataka,BANGALORE RURAL,Sesamum,2003,Kharif     ,400,204,0.51
Karnataka,BANGALORE RURAL,Sesamum,2004,Kharif     ,1475,795,0.54
Karnataka,BANGALORE RURAL,Sesamum,2005,Kharif     ,3165,2742,0.87
Karnataka,BANGALORE RURAL,Sesamum,2006,Kharif     ,1250,632,0.51
Karnataka,BANGALORE RURAL,Sesamum,2007,Kharif     ,12,7,0.58
Karnataka,BANGALORE RURAL,Sesamum,2008,Kharif     ,2,1,0.5
Karnataka,BANGALORE RURAL,Sesamum,2009,Kharif     ,5,2,0.4
Karnataka,BANGALORE RURAL,Sesamum,2010,Kharif     ,31,18,0.58
Karnataka,BANGALORE RURAL,Sesamum,2011,Kharif     ,24,12,0.5
Karnataka,BANGALORE RURAL,Sesamum,2012,Kharif     ,23,7,0.3
Karnataka,BANGALORE RURAL,Sesamum,2013,Kharif     ,15,9,0.6
Karnataka,BANGALORE RURAL,Sesamum,2014,Kharif     ,8,4,0.5
Karnataka,BANGALORE RURAL,Sesamum,2015,Kharif     ,14,7,0.5
Karnataka,BANGALORE RURAL,Sesamum,2016,Kharif     ,9,6,0.67
Karnataka,BANGALORE RURAL,Sesamum,2017,Kharif     ,2,2,1
Karnataka,BANGALORE RURAL,Sesamum,2018,Kharif     ,1,1,1
Karnataka,BANGALORE RURAL,Sesamum,2019,Kharif     ,3,3,1
Karnataka,BANGALORE RURAL,Small millets,1999,Kharif     ,482,210,0.44
Karnataka,BANGALORE RURAL,Small millets,2000,Kharif     ,456,243,0.53
Karnataka,BANGALORE RURAL,Small millets,2001,Kharif     ,445,383,0.86
Karnataka,BANGALORE RURAL,Small millets,2005,Kharif     ,183,136,0.74
Karnataka,BANGALORE RURAL,Small millets,2006,Kharif     ,33,21,0.64
Karnataka,BANGALORE RURAL,Small millets,2007,Kharif     ,12,6,0.5
Karnataka,BANGALORE RURAL,Small millets,2009,Kharif     ,8,4,0.5
Karnataka,BANGALORE RURAL,Small millets,2010,Kharif     ,15,7,0.47
Karnataka,BANGALORE RURAL,Small millets,2011,Kharif     ,11,5,0.45
Karnataka,BANGALORE RURAL,Small millets,2012,Kharif     ,9,4,0.44
Karnataka,BANGALORE RURAL,Small millets,2013,Kharif     ,11,7,0.64
Karnataka,BANGALORE RURAL,Small millets,2014,Kharif     ,17,11,0.65
Karnataka,BANGALORE RURAL,Small millets,2015,Kharif     ,70,22,0.31
Karnataka,BANGALORE RURAL,Small millets,2017,Kharif     ,23,13,0.57
Karnataka,BANGALORE RURAL,Small millets,2018,Kharif     ,3,3,1
Karnataka,BANGALORE RURAL,Small millets,2019,Kharif     ,25,14,0.56
Karnataka,BANGALORE RURAL,Soyabean,1998,Kharif     ,49,53,1.08
Karnataka,BANGALORE RURAL,Soyabean,1999,Kharif     ,19,17,0.89
Karnataka,BANGALORE RURAL,Soyabean,2000,Kharif     ,14,15,1.07
Karnataka,BANGALORE RURAL,Soyabean,2019,Kharif     ,1,1,1
Karnataka,BANGALORE RURAL,Sugarcane,1999,Whole Year ,1484,149439,100.7
Karnataka,BANGALORE RURAL,Sugarcane,2000,Whole Year ,1548,158825,102.6
Karnataka,BANGALORE RURAL,Sugarcane,2001,Whole Year ,1608,129846,80.75
Karnataka,BANGALORE RURAL,Sugarcane,2002,Whole Year ,1959,180522,92.15
Karnataka,BANGALORE RURAL,Sugarcane,2003,Whole Year ,589,39728,67.45
Karnataka,BANGALORE RURAL,Sugarcane,2005,Whole Year ,331,29244,88.35
Karnataka,BANGALORE RURAL,Sugarcane,2006,Whole Year ,1753,169866,96.9
Karnataka,BANGALORE RURAL,Sugarcane,2007,Whole Year ,8,676,84.5
Karnataka,BANGALORE RURAL,Sugarcane,2008,Whole Year ,93,8040,86.45
Karnataka,BANGALORE RURAL,Sugarcane,2010,Whole Year ,8,775,96.88
Karnataka,BANGALORE RURAL,Sugarcane,2012,Whole Year ,3,251,83.67
Karnataka,BANGALORE RURAL,Sugarcane,2013,Whole Year ,1,89,89
Karnataka,BANGALORE RURAL,Sugarcane,2015,Whole Year ,6,484,80.67
Karnataka,BANGALORE RURAL,Sugarcane,2018,Whole Year ,59,5044,85.49
Karnataka,BANGALORE RURAL,Sugarcane,2019,Whole Year ,109,9152,83.96
Karnataka,BANGALORE RURAL,Sunflower,1998,Kharif     ,133,43,0.32
Karnataka,BANGALORE RURAL,Sunflower,1998,Rabi       ,30,17,0.57
Karnataka,BANGALORE RURAL,Sunflower,1998,Summer     ,68,38,0.56
Karnataka,BANGALORE RURAL,Sunflower,1999,Kharif     ,95,49,0.52
Karnataka,BANGALORE RURAL,Sunflower,1999,Rabi       ,107,77,0.72
Karnataka,BANGALORE RURAL,Sunflower,1999,Summer     ,28,16,0.57
Karnataka,BANGALORE RURAL,Sunflower,2000,Kharif     ,43,27,0.63
Karnataka,BANGALORE RURAL,Sunflower,2000,Rabi       ,16,12,0.75
Karnataka,BANGALORE RURAL,Sunflower,2000,Summer     ,102,73,0.72
Karnataka,BANGALORE RURAL,Sunflower,2001,Kharif     ,49,32,0.65
Karnataka,BANGALORE RURAL,Sunflower,2001,Rabi       ,2,2,1
Karnataka,BANGALORE RURAL,Sunflower,2001,Summer     ,41,33,0.8
Karnataka,BANGALORE RURAL,Sunflower,2002,Kharif     ,8,6,0.75
Karnataka,BANGALORE RURAL,Sunflower,2002,Rabi       ,10,7,0.7
Karnataka,BANGALORE RURAL,Sunflower,2002,Summer     ,4,2,0.5
Karnataka,BANGALORE RURAL,Sunflower,2003,Kharif     ,3,2,0.67
Karnataka,BANGALORE RURAL,Sunflower,2003,Rabi       ,129,99,0.77
Karnataka,BANGALORE RURAL,Sunflower,2003,Summer     ,412,218,0.53
Karnataka,BANGALORE RURAL,Sunflower,2004,Kharif     ,80,40,0.5
Karnataka,BANGALORE RURAL,Sunflower,2004,Rabi       ,134,121,0.9
Karnataka,BANGALORE RURAL,Sunflower,2004,Summer     ,454,295,0.65
Karnataka,BANGALORE RURAL,Sunflower,2005,Kharif     ,100,73,0.73
Karnataka,BANGALORE RURAL,Sunflower,2005,Rabi       ,4,4,1
Karnataka,BANGALORE RURAL,Sunflower,2005,Summer     ,387,300,0.78
Karnataka,BANGALORE RURAL,Sunflower,2006,Kharif     ,104,60,0.58
Karnataka,BANGALORE RURAL,Sunflower,2006,Rabi       ,10,8,0.8
Karnataka,BANGALORE RURAL,Sunflower,2006,Summer     ,75,59,0.79
Karnataka,BANGALORE RURAL,Sunflower,2007,Kharif     ,62,25,0.4
Karnataka,BANGALORE RURAL,Sunflower,2007,Rabi       ,78,68,0.87
Karnataka,BANGALORE RURAL,Sunflower,2007,Summer     ,65,66,1.02
Karnataka,BANGALORE RURAL,Sunflower,2008,Kharif     ,32,11,0.34
Karnataka,BANGALORE RURAL,Sunflower,2008,Rabi       ,96,75,0.78
Karnataka,BANGALORE RURAL,Sunflower,2008,Summer     ,250,200,0.8
Karnataka,BANGALORE RURAL,Sunflower,2009,Kharif     ,12,3,0.25
Karnataka,BANGALORE RURAL,Sunflower,2009,Rabi       ,89,56,0.63
Karnataka,BANGALORE RURAL,Sunflower,2009,Summer     ,91,78,0.86
Karnataka,BANGALORE RURAL,Sunflower,2010,Kharif     ,13,9,0.69
Karnataka,BANGALORE RURAL,Sunflower,2010,Rabi       ,15,13,0.87
Karnataka,BANGALORE RURAL,Sunflower,2010,Summer     ,12,12,1
Karnataka,BANGALORE RURAL,Sunflower,2011,Kharif     ,3,1,0.33
Karnataka,BANGALORE RURAL,Sunflower,2011,Rabi       ,5,4,0.8
Karnataka,BANGALORE RURAL,Sunflower,2011,Summer     ,13,13,1
Karnataka,BANGALORE RURAL,Sunflower,2012,Kharif     ,7,4,0.57
Karnataka,BANGALORE RURAL,Sunflower,2012,Summer     ,1,1,1
Karnataka,BANGALORE RURAL,Sunflower,2013,Kharif     ,13,8,0.62
Karnataka,BANGALORE RURAL,Sunflower,2013,Summer     ,2,2,1
Karnataka,BANGALORE RURAL,Sunflower,2014,Kharif     ,18,10,0.56
Karnataka,BANGALORE RURAL,Sunflower,2014,Rabi       ,1,1,1
Karnataka,BANGALORE RURAL,Sunflower,2014,Summer     ,1,1,1
Karnataka,BANGALORE RURAL,Sunflower,2015,Kharif     ,4,2,0.5
Karnataka,BANGALORE RURAL,Sunflower,2018,Kharif     ,1,1,1
Karnataka,BANGALORE RURAL,Sunflower,2019,Kharif     ,7,5,0.71
Karnataka,BANGALORE RURAL,Sweet potato,1999,Whole Year ,43,273,6.35
Karnataka,BANGALORE RURAL,Sweet potato,2000,Whole Year ,47,298,6.34
Karnataka,BANGALORE RURAL,Sweet potato,2002,Whole Year ,16,101,6.31
Karnataka,BANGALORE RURAL,Sweet potato,2003,Whole Year ,14,89,6.36
Karnataka,BANGALORE RURAL,Sweet potato,2004,Whole Year ,20,127,6.35
Karnataka,BANGALORE RURAL,Sweet potato,2005,Whole Year ,22,139,6.32
Karnataka,BANGALORE RURAL,Sweet potato,2006,Whole Year ,18,114,6.33
Karnataka,BANGALORE RURAL,Sweet potato,2007,Whole Year ,5,32,6.4
Karnataka,BANGALORE RURAL,Sweet potato,2008,Whole Year ,9,91,10.11
Karnataka,BANGALORE RURAL,Sweet potato,2009,Whole Year ,8,53,6.63
Karnataka,BANGALORE RURAL,Sweet potato,2010,Whole Year ,5,41,8.2
Karnataka,BANGALORE RURAL,Sweet potato,2011,Whole Year ,10,146,14.6
Karnataka,BANGALORE RURAL,Sweet potato,2012,Whole Year ,13,202,15.54
Karnataka,BANGALORE RURAL,Sweet potato,2013,Whole Year ,18,264,14.67
Karnataka,BANGALORE RURAL,Sweet potato,2014,Whole Year ,19,322,16.95
Karnataka,BANGALORE RURAL,Sweet potato,2015,Whole Year ,16,254,15.88
Karnataka,BANGALORE RURAL,Sweet potato,2016,Whole Year ,7,84,12
Karnataka,BANGALORE RURAL,Sweet potato,2017,Whole Year ,3,39,13
Karnataka,BANGALORE RURAL,Sweet potato,2018,Whole Year ,23,334,14.52
Karnataka,BANGALORE RURAL,Sweet potato,2019,Whole Year ,35,675,19.29
Karnataka,BANGALORE RURAL,Tapioca,1999,Whole Year ,168,1254,7.46
Karnataka,BANGALORE RURAL,Tapioca,2000,Whole Year ,173,1260,7.28
Karnataka,BANGALORE RURAL,Tapioca,2002,Whole Year ,245,1804,7.36
Karnataka,BANGALORE RURAL,Tapioca,2003,Whole Year ,207,1518,7.33
Karnataka,BANGALORE RURAL,Tapioca,2004,Whole Year ,215,1579,7.34
Karnataka,BANGALORE RURAL,Tapioca,2005,Whole Year ,10,73,7.3
Karnataka,BANGALORE RURAL,Tapioca,2006,Whole Year ,3,22,7.33
Karnataka,BANGALORE RURAL,Tapioca,2007,Whole Year ,6,44,7.33
Karnataka,BANGALORE RURAL,Tapioca,2008,Whole Year ,3,29,9.67
Karnataka,BANGALORE RURAL,Tapioca,2009,Whole Year ,5,46,9.2
Karnataka,BANGALORE RURAL,Tapioca,2010,Whole Year ,5,55,11
Karnataka,BANGALORE RURAL,Tapioca,2011,Whole Year ,9,95,10.56
Karnataka,BANGALORE RURAL,Tapioca,2012,Whole Year ,2,21,10.5
Karnataka,BANGALORE RURAL,Tapioca,2013,Whole Year ,4,35,8.75
Karnataka,BANGALORE RURAL,Tapioca,2014,Whole Year ,6,54,9
Karnataka,BANGALORE RURAL,Tapioca,2015,Whole Year ,10,75,7.5
Karnataka,BANGALORE RURAL,Tapioca,2016,Whole Year ,19,115,6.05
Karnataka,BANGALORE RURAL,Tapioca,2017,Whole Year ,29,243,8.38
Karnataka,BANGALORE RURAL,Tapioca,2018,Whole Year ,4,53,13.25
Karnataka,BANGALORE RURAL,Tapioca,2019,Whole Year ,11,140,12.73
Karnataka,BANGALORE RURAL,Tobacco,2013,Whole Year ,48,39,0.81
Karnataka,BANGALORE RURAL,Tobacco,2018,Whole Year ,3,2,0.67
Karnataka,BANGALORE RURAL,Tobacco,2019,Whole Year ,2,2,1
Karnataka,BANGALORE RURAL,Turmeric,1998,Whole Year ,55,197,3.58
Karnataka,BANGALORE RURAL,Turmeric,1999,Whole Year ,51,212,4.16
Karnataka,BANGALORE RURAL,Turmeric,2000,Whole Year ,151,678,4.49
Karnataka,BANGALORE RURAL,Turmeric,2001,Whole Year ,38,203,5.34
Karnataka,BANGALORE RURAL,Turmeric,2002,Whole Year ,21,113,5.38
Karnataka,BANGALORE RURAL,Turmeric,2003,Whole Year ,233,1392,5.97
Karnataka,BANGALORE RURAL,Turmeric,2004,Whole Year ,12,57,4.75
Karnataka,BANGALORE RURAL,Turmeric,2005,Whole Year ,18,96,5.33
Karnataka,BANGALORE RURAL,Turmeric,2006,Whole Year ,24,121,5.04
Karnataka,BANGALORE RURAL,Turmeric,2007,Whole Year ,8,62,7.75
Karnataka,BANGALORE RURAL,Turmeric,2008,Whole Year ,6,29,4.83
Karnataka,BANGALORE RURAL,Turmeric,2009,Whole Year ,3,15,5
Karnataka,BANGALORE RURAL,Turmeric,2011,Whole Year ,3,15,5
Karnataka,BANGALORE RURAL,Turmeric,2012,Whole Year ,2,9,4.5
Karnataka,BANGALORE RURAL,Turmeric,2013,Whole Year ,1,5,5
Karnataka,BANGALORE RURAL,Turmeric,2014,Whole Year ,1,6,6
Karnataka,BANGALORE RURAL,Turmeric,2015,Whole Year ,5,26,5.2
Karnataka,BANGALORE RURAL,Turmeric,2018,Whole Year ,5,29,5.8
Karnataka,BANGALORE RURAL,Turmeric,2019,Whole Year ,3,19,6.33
Karnataka,BANGALORE RURAL,Urad,1999,Kharif     ,296,96,0.32
Karnataka,BANGALORE RURAL,Urad,1999,Rabi       ,2,1,0.5
Karnataka,BANGALORE RURAL,Urad,2000,Kharif     ,286,111,0.39
Karnataka,BANGALORE RURAL,Urad,2000,Rabi       ,5,2,0.4
Karnataka,BANGALORE RURAL,Urad,2001,Kharif     ,81,30,0.37
Karnataka,BANGALORE RURAL,Urad,2001,Rabi       ,1,0,0.1
